source_stage,source_country,target_stage,target_country,value
consumption,Indonesia,End-use,gas_water,0.0045352974925873665
consumption,Indonesia,End-use,construction,7.830533437484587
consumption,Indonesia,End-use,service,0.6463067476019462
consumption,Indonesia,End-use,transportation,0.06504465834511029
consumption,Indonesia,End-use,waste,0.20796295544200222
consumption,Indonesia,End-use,other_sec,0.5351471731717465
consumption,Japan,End-use,agrifood,1.671795506711076
consumption,Japan,End-use,mining,0.1435414128429938
consumption,Japan,End-use,manufacturing,2.7878511381207014
consumption,Japan,End-use,machinery_electronics,19.74102377236973
consumption,Japan,End-use,auto,4.362146824212449
consumption,Japan,End-use,electricity,0.39593138948381223
consumption,Japan,End-use,gas_water,0.08625781681181457
consumption,Japan,End-use,construction,5.86738503563302
consumption,Japan,End-use,service,4.54561414866539
consumption,Japan,End-use,transportation,0.4578829843434072
consumption,Japan,End-use,waste,0.05602076214357696
consumption,Japan,End-use,other_sec,1.3878606863687952
consumption,USA,End-use,agrifood,3.3634536880449155
consumption,USA,End-use,mining,1.5002062105790677
consumption,USA,End-use,manufacturing,19.251216631473913
consumption,USA,End-use,machinery_electronics,49.17948796418192
consumption,USA,End-use,auto,22.67061208032373
consumption,USA,End-use,electricity,0.303522838799135
consumption,USA,End-use,gas_water,0.7244890580702769
consumption,USA,End-use,construction,13.64893260329486
consumption,USA,End-use,service,30.945419443499002
consumption,USA,End-use,transportation,0.6901260407717458
consumption,USA,End-use,waste,0.2937036295210994
consumption,USA,End-use,other_sec,2.4772047840032037
consumption,EU27,End-use,agrifood,7.500749655563093
consumption,EU27,End-use,mining,2.7641422082496336
consumption,EU27,End-use,manufacturing,44.65591669531051
consumption,EU27,End-use,machinery_electronics,49.44315623193132
consumption,EU27,End-use,auto,17.034486458602206
consumption,EU27,End-use,electricity,2.7964839857602946
consumption,EU27,End-use,gas_water,1.63921444791412
consumption,EU27,End-use,construction,43.155967311656454
consumption,EU27,End-use,service,33.39962362685774
consumption,EU27,End-use,transportation,3.2726898566137894
consumption,EU27,End-use,waste,0.7073918190990901
consumption,EU27,End-use,other_sec,3.3878669705527082
consumption,other,End-use,agrifood,19.225814517861256
consumption,other,End-use,mining,73.06172641429144
consumption,other,End-use,manufacturing,144.72663696201758
consumption,other,End-use,machinery_electronics,206.66323247831366
consumption,other,End-use,auto,35.08387832317893
consumption,other,End-use,electricity,5.619402969708739
consumption,other,End-use,gas_water,2.3232635510608572
consumption,other,End-use,construction,209.50283073413786
consumption,other,End-use,service,81.63406689448665
consumption,other,End-use,transportation,6.768154107701327
consumption,other,End-use,waste,3.107103536800595
consumption,other,End-use,other_sec,8.2032246329379
